,date,a2c,ddpg,td3,ppo,sac,dji_value,ensemble
671,2018-08-31,1491990.7119651306,1629816.0177075043,1450821.5334228117,1466716.884440267,1743374.1406195923,1514077.3214269239,1425072.2470625082
672,2018-09-04,1488890.1608651958,1630722.278001575,1443822.4377902506,1456684.1467305154,1746378.1249926644,1513357.7525122552,1418472.6651380698
673,2018-09-05,1486315.2385386543,1627619.688599787,1440384.665561202,1465013.1100535025,1742438.1478132939,1514670.3564599531,1412599.7291792077
674,2018-09-06,1490884.37662169,1631259.3239911979,1435722.3829631126,1465487.3201350283,1744683.3456163732,1515887.8606856265,1416198.0973966755
675,2018-09-07,1486963.876815628,1623439.3425165168,1434280.9508340338,1466543.0362825284,1740509.4159893065,1511261.9140874804,1413018.9897001423
676,2018-09-10,1495634.9683130642,1613346.7653755434,1441366.4798161986,1478608.3871838627,1723299.203150137,1507794.13404414,1421709.0482023398
677,2018-09-11,1498131.4899051976,1617919.2502300423,1441663.3760708352,1476376.2341253464,1727873.366253474,1514441.2059920342,1426975.436645333
678,2018-09-12,1500098.149340222,1617381.6291207322,1446749.0464196804,1477652.4546626622,1739711.2302789579,1516065.7598063473,1429522.9818418662
679,2018-09-13,1512207.7266447996,1627763.0668591897,1461581.8864192818,1476368.1938449622,1748728.015399104,1524641.8185709142,1438657.966331307
680,2018-09-14,1507748.5938815,1627050.6107321647,1458019.061794956,1467388.23028158,1751552.7395362179,1525147.9540974707,1434417.681503121
681,2018-09-17,1504973.4088253838,1617288.8047507908,1452157.8105711108,1456602.9548631855,1738096.7565523612,1519751.073345575,1428085.965072457
682,2018-09-18,1515803.6272320037,1622376.591205308,1459262.8105484217,1462353.0604947964,1746845.4878896903,1530529.6872289726,1437976.1956098715
683,2018-09-19,1517669.5966038064,1633676.7364813776,1461977.510388526,1467229.3905802898,1758343.5006362782,1539789.6667489344,1440311.7920606772
684,2018-09-20,1532976.9968547411,1647520.9394382192,1480762.393912175,1483187.4934827664,1773072.1017553792,1554439.0101565362,1456101.3556135336
685,2018-09-21,1535386.8546772557,1653098.4804535392,1481001.2750167924,1503431.4547298872,1783897.3230705836,1559484.1927747668,1463940.573364083
686,2018-09-24,1527725.47689544,1641776.1856561068,1479015.8317936289,1493583.3970456563,1777563.6002637895,1548903.409091556,1460219.195403878
687,2018-09-25,1523240.33293025,1638545.5181789252,1472415.7179201532,1501586.860518722,1773437.056948913,1544830.8631512718,1456493.9097898642
688,2018-09-26,1522799.7411261674,1630989.2229473465,1469648.588113847,1496802.2240412624,1763843.0621772478,1538595.3964673243,1453964.250480477
689,2018-09-27,1526822.2335453914,1633740.082092589,1475814.4685290367,1504059.0589149909,1770885.9700146865,1541782.205236134,1459567.8889539875
690,2018-09-28,1526723.3840192845,1632701.8467862115,1470460.7347640845,1505447.4657626275,1773353.959679497,1542854.0417438806,1459006.638999764
691,2018-10-01,1531515.7090808966,1642860.6284357915,1477191.4149848067,1506335.0988250978,1791759.7194511136,1554102.573535148,1465826.1719968957
692,2018-10-02,1532105.575048517,1645315.8196940827,1481234.6546450115,1503541.8345093057,1796695.5371731624,1561259.197766079,1468315.2605512778
693,2018-10-03,1530541.2497305253,1645856.0689510703,1481803.3992088991,1501731.2647382624,1804409.406606702,1564434.3895628566,1468911.3752363364
694,2018-10-04,1515938.3434621952,1638613.320085663,1465135.630094918,1496506.5411376585,1792312.5366210593,1552718.7871607859,1450273.8155078476
695,2018-10-05,1506176.5698923676,1631283.7290817439,1458022.1715646146,1497536.9117235555,1788292.3818783942,1542197.455040325,1444579.47441454
696,2018-10-08,1506028.6457405745,1629432.326019263,1452123.7458413865,1501016.9215752683,1781579.0356672201,1544514.1298255848,1444795.3465891464
697,2018-10-09,1499762.221262459,1627571.7198606539,1450582.9779948802,1507394.352720971,1783925.655776268,1541236.4353344098,1449783.4286995055
698,2018-10-10,1453310.2880781563,1580600.3601476243,1401402.4482836288,1471434.1572123235,1725545.8517411114,1492730.2241836428,1403901.8033287704
699,2018-10-11,1423415.228481832,1547951.27215656,1376148.8753609299,1433487.958824287,1689226.0757680542,1460896.7596278791,1377443.4699453742
700,2018-10-12,1447874.545598955,1569468.5988798277,1403624.1659271861,1450193.7398214848,1707439.1866134612,1477641.8275683732,1403930.237323701
701,2018-10-15,1438480.3698087372,1564823.3122217273,1395074.597309762,1444351.7268901458,1703192.826919308,1472426.3765855602,1394089.7942262504
702,2018-10-16,1474046.6611721744,1604410.6676386062,1433833.5071139708,1465272.4525988027,1749034.2512079587,1504374.0746996359,1431280.1140399291
703,2018-10-17,1462011.7853342686,1600179.7189318738,1436165.4844594062,1478420.25142186,1743625.0463209983,1499024.4590790453,1428211.5216977051
704,2018-10-18,1441458.102392632,1582013.2398699652,1418291.019561042,1471565.2141168113,1725470.8496051852,1479942.785273825,1413269.5985198792
705,2018-10-19,1437061.4881441947,1587751.3795990734,1423787.5807227143,1471068.6971040678,1731057.684239935,1483726.7291834396,1413894.5786410873
706,2018-10-22,1433877.1481938283,1574666.6038551996,1419892.1589641962,1468709.1992362663,1719866.9573337224,1476325.1235128997,1412480.7144226118
707,2018-10-23,1427703.0815825637,1584909.9825067995,1413187.3221578759,1498206.4576857076,1727209.9654314718,1468978.869297334,1411707.3809210246
708,2018-10-24,1384938.5106357234,1542736.8181459163,1366096.0689875302,1472199.0723394814,1695056.974311837,1433524.2123322815,1405633.3451221737
709,2018-10-25,1407925.393427895,1567215.7469873657,1392043.8228837643,1476128.64256518,1728127.8833794934,1456915.2133018433,1411224.1518372726
710,2018-10-26,1388772.4344733683,1544880.951339414,1375645.551177653,1461294.2979087099,1701662.4985293413,1439640.661998846,1405785.7210982833
711,2018-10-29,1383234.2684236872,1536911.336297155,1368226.637949192,1459431.5391734107,1671369.3921012343,1425331.2858609948,1403114.2638591095
712,2018-10-30,1400539.1249346226,1554305.9563351145,1384042.8943429284,1495792.6361880763,1703714.5185860158,1450506.0614968336,1409947.0359261949
713,2018-10-31,1413484.4957593181,1571135.1352080454,1405912.0572844853,1495639.654108173,1721269.3366821117,1464566.3560872993,1415951.493118856
714,2018-11-01,1425297.8655418726,1576025.4162636686,1414215.2537625786,1494329.467294397,1732216.3671101707,1480018.0678082663,1418268.6355245663
715,2018-11-02,1415379.445614871,1575593.744104738,1400506.821137075,1496988.237545007,1731352.3525689302,1473608.916003256,1416182.91897545
716,2018-11-05,1430844.24535299,1587628.3683272512,1411302.61029778,1519351.359611384,1747596.271456734,1484739.0002365538,1421038.686833406
717,2018-11-06,1438303.8921947356,1600584.6132332482,1415222.1877591615,1528916.9769393178,1758051.7538422437,1494845.196444706,1425205.9321554769
718,2018-11-07,1469994.8514937272,1633931.223371132,1450881.7115071975,1557294.109661447,1799503.4260241487,1526642.5572736657,1452469.0501907438
719,2018-11-08,1473244.4460373267,1642016.877176017,1452082.9500328214,1564239.5125727654,1805774.620112019,1527279.3267896378,1456950.2749472936
720,2018-11-09,1462936.4493358978,1629097.7499009587,1429241.8038739911,1556422.6366752004,1791893.972399704,1515504.8422842296,1447585.562112596
721,2018-11-12,1433289.969444125,1584837.225838736,1391835.015895878,1536777.9095955414,1744607.5941723732,1480393.5693454081,1426420.949380693
722,2018-11-13,1433488.3546111372,1579184.952531326,1392257.3623326244,1536396.0915368502,1734630.5327646094,1474522.101118453,1422819.4775824142
723,2018-11-14,1423362.1191765268,1563923.7300332836,1378792.452729518,1531696.4963029718,1717969.3416731048,1462510.2659295741,1413133.5646537032
724,2018-11-15,1437409.5227573472,1577971.2518193473,1397784.7893014944,1542245.413781589,1724957.275081997,1474684.1692674833,1426975.8221847245
725,2018-11-16,1442131.611909881,1590050.509483303,1403599.0208906138,1565961.94023994,1736811.6237233158,1481912.0898169614,1444965.2889955305
726,2018-11-19,1423987.3942132534,1568652.9195890022,1379423.9483166805,1549817.6944020293,1696285.8514532181,1458833.0387140156,1421021.5476163498
727,2018-11-20,1400036.613069508,1534656.8176426454,1355873.3956207442,1526712.623586429,1666780.1326093965,1426656.1901320207,1397520.3291326729
728,2018-11-21,1399324.090509907,1536250.900843994,1353188.905551453,1520479.3209415374,1668932.3870250548,1426600.7247851635,1395960.7562776771
729,2018-11-23,1391101.9149753056,1525204.6877362397,1345737.8408555062,1511928.858422172,1655201.2854380757,1416177.909143207,1387785.9482868055
730,2018-11-26,1410455.233620098,1553876.6845668482,1368419.6594715265,1530897.1086155516,1685806.930836966,1436837.554982731,1408530.9262351317
731,2018-11-27,1420611.0414455791,1560900.9851342414,1380110.0751841725,1540818.8890328484,1698963.1470487588,1443163.9073890443,1420642.848560911
732,2018-11-28,1456611.9363475218,1598239.6793003355,1421851.0794411167,1578406.8681279432,1758208.2553398302,1479183.5819839905,1468057.2159720892
733,2018-11-29,1451229.5835732128,1593443.5143580888,1414697.3550374452,1582226.752031994,1764253.8862365661,1477574.745249485,1467979.655470754
734,2018-11-30,1471157.240505132,1597696.1838071179,1430830.6979772393,1596194.1590034866,1773079.8313018824,1489215.1790089982,1481340.2125069862
735,2018-12-03,1479930.641452152,1608921.9697341851,1431674.4569133422,1586218.388575785,1791288.3818529951,1506007.398188915,1494835.8344083647
736,2018-12-04,1433200.45970809,1561120.5300365058,1395653.5800081657,1562688.8712367564,1739899.5444224156,1459394.6395874298,1456652.3631105514
737,2018-12-06,1438247.2893614757,1562674.446866436,1404081.0590065005,1567031.252971458,1732910.2346886904,1454764.5928815077,1457202.6675052198
738,2018-12-07,1403122.3128648698,1527614.8299525592,1364527.1672409396,1537467.3884255285,1691860.7295879656,1422184.111467353,1424101.9802128158
739,2018-12-10,1405459.1073762793,1527264.7937532028,1375551.4537050654,1546630.9096975555,1694605.508634951,1424184.850170104,1425809.6017307371
740,2018-12-11,1404883.311648992,1519944.2937651866,1379004.3038987482,1546072.4223290642,1688867.9078216113,1421093.1411233188,1425208.2117051578
741,2018-12-12,1413927.9056970722,1528604.2729258365,1386600.0657947136,1551789.912348004,1704444.7496632286,1430249.9345975874,1438638.1023755602
742,2018-12-13,1415536.9706760033,1531470.5815157578,1393730.158757286,1566094.9453419754,1712824.0473852197,1434338.3115095613,1446888.4013926082
743,2018-12-14,1385944.9989506623,1505011.7959880212,1350211.0391736266,1524528.850468873,1680325.0264303465,1405364.4443437143,1402218.3843822398
744,2018-12-17,1355669.2080767485,1470641.7296210923,1313375.6946126053,1495098.2487508385,1640157.3543343192,1375769.069174172,1400816.1787209697
745,2018-12-18,1358157.6613890768,1469805.404307116,1318022.9156123053,1491909.5543282952,1643710.8242611873,1380589.2014322598,1400914.665042324
746,2018-12-19,1341109.3671666505,1454972.0896348925,1300677.0552589777,1474624.5794578975,1621310.1265339674,1360064.289689927,1398304.042293034
747,2018-12-20,1317672.630951514,1421758.7221155202,1283853.5964570101,1440718.1009893871,1582684.0443649814,1333003.692260945,1394083.2006945077
748,2018-12-21,1296781.486715811,1391748.952425126,1253108.2978262166,1434222.4928292502,1549962.8729211383,1308848.8184343588,1390136.7887549857
749,2018-12-24,1261959.012465917,1356340.9962326607,1219298.3278992937,1397822.3072887391,1510493.0672295815,1270760.7533583592,1377929.811592375
750,2018-12-26,1326085.1477777166,1414893.3813400008,1278560.0893594127,1450429.2134123293,1582473.6452820406,1334102.8628205312,1395981.285376221
751,2018-12-27,1344133.5737213977,1432287.8863525037,1297242.3137527562,1469017.480411055,1604530.2346732276,1349285.789698412,1402891.127617226
752,2018-12-28,1341681.1723677102,1426611.7293764465,1291655.4649814703,1466675.6921763031,1599664.024914146,1344829.5420054346,1401165.480685181
753,2018-12-31,1357782.485414033,1444205.9021748994,1309806.73304636,1483412.7003428075,1620965.2140360065,1360285.9232935903,1408417.8834031909
754,2019-01-02,1354747.8891064138,1441242.8604269356,1307478.407997212,1474715.6534580698,1616209.3828545196,1361380.9937454003,1404045.597731144
755,2019-01-03,1326021.5892843415,1410175.1911092356,1275627.2519965647,1451685.8970943622,1577330.8926764347,1322893.5098368998,1385888.6331180076
756,2019-01-04,1371148.852310714,1450111.5439909468,1321693.8355353286,1490642.1069364832,1626690.3175897137,1366449.5241995775,1408713.539852474
757,2019-01-07,1384423.0932800833,1459181.6858672632,1329351.3080039076,1505220.5264768777,1638476.5107116979,1372175.210816723,1415204.2056171603
758,2019-01-08,1396868.412769434,1467452.4708126672,1345196.0104972103,1517194.2238696825,1659408.6683142362,1387109.0561472187,1428625.458863224
759,2019-01-09,1401713.2873280386,1472755.1038407956,1346115.6912809086,1516887.2533998978,1664147.614962673,1392454.5716600334,1430912.8911051978
760,2019-01-10,1410241.718623632,1480056.067717573,1351075.3041549374,1526496.3985513293,1676949.718969973,1399615.4098906224,1439154.453176506
761,2019-01-11,1407872.7933341316,1484281.0144668475,1350093.3289994593,1526759.2435905056,1684577.7377355841,1399267.2424053198,1438611.4683554915
762,2019-01-14,1400856.8796176831,1482685.375347476,1338042.5374961027,1515567.5226766358,1678735.8731437828,1394245.9770824485,1428804.9003312625
763,2019-01-15,1411061.2386955274,1498185.9679740844,1356747.8885146752,1520927.9137981532,1699823.1599568168,1403328.1713735724,1444763.3852425327
764,2019-01-16,1409615.9421804897,1521396.472701751,1371055.0576532036,1511757.9682595674,1719178.7459412047,1411583.510596559,1444786.2492688615
765,2019-01-17,1417182.40673618,1527174.7379127347,1382217.3743505338,1526293.1486681001,1729693.15458459,1421084.9409077673,1455905.279519476
766,2019-01-18,1435756.3378019864,1547633.525540152,1399858.894482905,1544030.0344922822,1756976.3921310934,1440692.5674271279,1476388.0004244556
767,2019-01-22,1420302.300820541,1537099.6113693414,1379274.5388191706,1541341.5476188615,1741490.9395107322,1423089.7797182945,1462009.441018282
768,2019-01-23,1431742.33857691,1550975.9563209186,1394583.4180126202,1547343.5289715095,1754817.664008711,1433069.3281529243,1465992.3352452908
769,2019-01-24,1431318.4973872928,1553749.2418469272,1386627.1679262074,1550552.548842326,1755414.7176634592,1431764.354961365,1461121.2132963545
770,2019-01-25,1435260.421675536,1560930.9737694077,1392827.5586859586,1539074.614932551,1762446.6910737152,1442491.4897137987,1471369.8360039615
771,2019-01-28,1423306.7553063463,1551528.9010735524,1378852.1133094293,1527955.921794205,1753828.871288681,1430305.3999444447,1451409.099560707
772,2019-01-29,1421903.4170118915,1550121.6003725936,1376520.142590473,1523308.1930536528,1752952.750065155,1433322.5098080856,1453813.0577938156
773,2019-01-30,1428749.9726433367,1566524.8382422172,1387514.4295371477,1525670.4971804144,1787432.071870698,1458682.5875370174,1469403.0985586091
774,2019-01-31,1434315.8576858467,1557827.4557156516,1392400.4702839311,1521772.5424236478,1782632.9320687933,1457796.850365543,1477708.5139478152
775,2019-02-01,1444383.1122242042,1559474.1379994892,1399488.9017237579,1518809.7403724883,1787316.9462541204,1461541.729359404,1476138.300822468
776,2019-02-04,1452770.1897556954,1568203.4664055584,1407782.1372171154,1523992.04566916,1802142.9456822546,1471774.3455573125,1481664.1527257864
777,2019-02-05,1459420.8235342803,1570601.0620892686,1414830.5458479116,1528666.2018872115,1812798.1744511367,1481812.8899871623,1488453.8887635386
778,2019-02-06,1458566.3448707908,1571329.9940605806,1415736.9450520254,1525047.686710254,1815973.01785595,1480575.5685739052,1489554.7386458742
779,2019-02-07,1444984.3488182991,1561491.296688998,1394379.8983122471,1510694.2118606502,1800521.7190199795,1467701.7996170286,1474254.265943379
780,2019-02-08,1446317.971154184,1552373.321461173,1398603.7933223695,1509570.8407559341,1789061.5423065955,1464016.4860778006,1470746.5897690507
781,2019-02-11,1446762.8464073413,1547877.4968521886,1401468.690377552,1511890.4120871464,1784081.9773666116,1460913.0461671012,1468593.158864422
782,2019-02-12,1466003.5940290252,1568244.397302996,1422736.215772386,1525103.7353967838,1811749.3817571276,1482643.2757036625,1492489.2367799017
783,2019-02-13,1474559.2842357561,1574512.3174666942,1423523.1688703564,1529582.254009913,1812533.3936751012,1489495.5808241165,1497416.4309987966
784,2019-02-14,1469977.6679383714,1572410.4328856606,1414439.2186776034,1532202.6173456162,1811783.8766423974,1483438.1271527717,1493960.602827917
785,2019-02-15,1492448.2021182787,1601214.1866636742,1430509.462018148,1558181.5243126843,1842678.0983638908,1509320.7408393642,1492466.6827083456
786,2019-02-19,1493824.91834631,1600747.300376677,1432461.3273578517,1554857.7958121037,1841323.4740342426,1509791.3420985304,1492337.2322778916
787,2019-02-20,1492368.3987696408,1602764.09215788,1426952.7061013198,1557258.5236732874,1844268.0716547847,1513471.9860705687,1492407.818017161
788,2019-02-21,1487788.476867164,1596780.4555245377,1425788.4561898187,1562420.4074555775,1837950.880268533,1507418.6325070004,1490852.13585628
789,2019-02-22,1499351.2151954572,1605846.5736689505,1436861.337320164,1570914.149902568,1849952.585682701,1517983.6991104034,1495905.307026877
790,2019-02-25,1503726.7910607804,1608349.5294427348,1444570.47370331,1573045.3265098962,1849700.309421441,1521490.5440694976,1497561.5761343215
791,2019-02-26,1505130.3515928008,1609645.6866016139,1449087.5243598379,1576845.9684336479,1850748.1367109653,1519509.7364462127,1495592.367009154
792,2019-02-27,1501665.1822045154,1596268.08628371,1449344.459529247,1578323.6799616814,1837943.4338645495,1515263.391492984,1491316.7046923814
793,2019-02-28,1500469.015031691,1588289.5529916035,1446820.378953948,1583195.4628231206,1830261.5821287644,1511230.479927867,1487111.620102843
794,2019-03-01,1506496.2814956326,1601005.0533179399,1450461.3524909508,1590708.4112198793,1845144.6984052798,1517663.549028236,1492462.6939829164
795,2019-03-04,1493252.5584204185,1577408.6587468334,1438159.7681831282,1564182.8580992485,1808062.7834439874,1505612.0794641902,1475197.979876689
796,2019-03-05,1490261.2586817231,1583845.260072015,1433606.174377818,1562862.1990910668,1814436.4349375989,1504852.8761743545,1472725.7778888918
797,2019-03-06,1481741.9582866924,1578121.4522690782,1421702.8827911105,1558499.2085096883,1804534.0332402918,1497087.3859387045,1459662.3428612505
798,2019-03-07,1470999.5561013517,1565553.246772039,1409171.9471040706,1545307.7801983927,1789777.160485904,1485411.4179118003,1447574.8460525654
799,2019-03-08,1468185.0183968998,1568727.6510835446,1408815.6158276964,1540421.3597788168,1791660.2001264251,1484070.7965609673,1444146.307570445
800,2019-03-11,1487830.5334803006,1592158.6249447472,1429377.0539161083,1560187.5774420493,1793730.9699014418,1495770.6818832308,1450092.0903029812
801,2019-03-12,1492165.7119969507,1601263.860779487,1434938.45537424,1563604.5596600673,1781188.6203834256,1490159.79828381,1439133.5341289013
802,2019-03-13,1500694.989122717,1615338.811780817,1446241.2877913297,1571464.6416662503,1799661.9458402295,1498803.508826679,1448393.7431324678
803,2019-03-14,1504166.360212621,1621046.9928056072,1446799.4857287586,1574612.195616547,1799683.6849110627,1499214.5446312118,1448910.4151146514
804,2019-03-15,1513774.3415104973,1628862.567789756,1457453.4286115621,1590315.9102641998,1811379.4856874521,1507315.902028837,1457186.063679158
805,2019-03-18,1518455.5041305532,1639553.2070011671,1464469.0205443886,1586769.801121139,1813130.396104633,1511119.663126035,1459975.827757802
806,2019-03-19,1517329.9863244065,1635548.7894104344,1468528.8957095074,1586174.0459512307,1816171.6133217285,1509561.622171197,1461089.366186917
807,2019-03-20,1508558.193473072,1616496.0228499826,1457441.151147257,1588648.9949044925,1800905.109974858,1501298.082732659,1455885.5014823044
808,2019-03-21,1524248.3364967876,1634128.8411635738,1473966.8606690126,1602946.1161451722,1810839.4588881559,1513942.587329734,1466459.9686697128
809,2019-03-22,1497327.804710981,1612016.8624529052,1443716.0560287933,1583019.9784143458,1775937.377152983,1487107.7236121912,1432669.7924242846
810,2019-03-25,1495330.3763907454,1609090.3898884873,1441163.582799304,1575879.6845733167,1779140.0270510723,1487953.8264084992,1439285.3889685466
811,2019-03-26,1506266.5833191546,1615720.113247134,1449992.4686799045,1590472.2479469932,1780582.566629974,1496170.1007157317,1445338.1595567197
812,2019-03-27,1499593.0513326402,1611725.4965434766,1439851.9982257513,1584909.6957217103,1773705.0035463274,1494295.8958946199,1440824.9053443936
813,2019-03-28,1505544.7043056316,1617631.4420640245,1444966.9773348556,1595156.3752643843,1780108.661670578,1499653.142271349,1447013.4418188254
814,2019-03-29,1517312.9410286346,1629468.8070281448,1458830.8147770164,1602887.1456902018,1800813.2234676925,1511969.8660301187,1462946.2829716385
815,2019-04-01,1536307.0311636103,1641955.339692293,1473152.443072423,1605522.468320945,1817252.0733818717,1531197.890904561,1482361.8013299988
816,2019-04-02,1526906.6993861897,1639521.8370104157,1465588.6443592475,1596058.2235977128,1813812.9412939353,1526574.336035951,1477649.4264500702
817,2019-04-03,1533829.9614918341,1645626.805028166,1473777.4797223567,1598267.6307752898,1816056.9400716359,1528848.529148977,1479931.840303372
818,2019-04-04,1534296.5614680161,1649851.8103782525,1465094.4529180878,1602486.529937678,1827795.0466772814,1538557.5843622813,1489034.814440793
819,2019-04-05,1539776.2260867858,1655229.2977005765,1470406.0177618542,1610361.6905289483,1830403.5881401647,1540911.0462256412,1494050.6568594635
820,2019-04-08,1541025.1571835075,1655571.3025162187,1472858.623787682,1606036.3818383,1815372.0306086352,1536014.4925142862,1486117.1964837522
821,2019-04-09,1531972.9972676625,1648576.3939741757,1462899.110847905,1599820.0818624743,1804593.9633620004,1524909.4644951748,1474324.898393813
822,2019-04-10,1537272.9320187971,1650354.6377130337,1473378.1236363426,1600742.1297366007,1802063.6628433059,1525293.1662478684,1474236.2494888294
823,2019-04-11,1538911.1695392265,1639198.8706928303,1469938.750045543,1599021.1298280447,1790321.901654727,1524470.411287507,1468693.8328190793
824,2019-04-12,1561980.297626965,1642028.9086006528,1477737.7190985545,1611475.047425592,1785323.6422528997,1540171.0906639763,1481655.4446205834
825,2019-04-15,1563482.9144434151,1640947.315592132,1469918.269231785,1612832.357110217,1785224.3151142567,1538565.6706859504,1480205.8738379276
826,2019-04-16,1565111.7415253946,1638213.603688239,1470548.085113003,1614033.5380429593,1780169.3069873268,1542524.5525273366,1480166.6045050686
827,2019-04-17,1559388.4854779497,1631684.3549007264,1463078.1409986862,1610371.816681109,1769761.2108537988,1542342.55329884,1479929.9501624447
828,2019-04-18,1566018.217036876,1651936.716086084,1457746.0322905679,1621199.0841575204,1785981.803205452,1548756.9441304526,1480946.458427658
829,2019-04-22,1561065.6911750992,1649675.0549268543,1458086.0427954937,1617329.519393804,1790120.826137931,1545929.4642514465,1479057.3643686604
830,2019-04-23,1575980.3733746768,1664858.248368093,1468961.7105443785,1628540.1464710748,1798664.4108307152,1554404.6148079736,1480245.9277521255
831,2019-04-24,1575752.743912524,1663676.2209905705,1460726.9707497193,1634185.8865988953,1795497.1864822323,1550944.351628889,1480526.8693304453
832,2019-04-25,1575073.3573112162,1662578.5609477377,1470033.0324839803,1617640.9899422203,1806915.074738335,1543073.853077423,1477807.011128408
833,2019-04-26,1578677.354750889,1677763.2003763577,1476091.1783530237,1615732.544729634,1818197.1890482549,1547811.7553962274,1477284.620553802
834,2019-04-29,1579117.0965436131,1684341.3770213174,1476811.8998144246,1612217.8225317928,1817060.1218647484,1548456.7251277515,1476890.2151599422
835,2019-04-30,1582230.1026953107,1683971.2297714327,1480306.2874815187,1614986.2678912578,1813763.917578431,1550702.9008376426,1476750.9106095731
836,2019-05-01,1565105.0290382935,1673576.706334916,1470116.4434489836,1590760.6059964616,1797523.9130447311,1541211.3791202258,1475640.3482971152
837,2019-05-02,1561990.881637043,1671705.0555050347,1466983.0674791385,1589656.0527256005,1797224.0951555138,1534076.7360226489,1474114.647374008
838,2019-05-03,1571622.6165513685,1685323.158046655,1480252.6443538675,1607008.4367894866,1810608.425087632,1545573.6660100059,1475872.2421471167
839,2019-05-06,1567194.5322572968,1693150.1371760913,1474391.066451702,1608554.7399629129,1820758.6043106702,1541697.6974591992,1474655.8805185268
840,2019-05-07,1540499.0186708504,1671082.8379405946,1445305.1778691409,1591318.5003799552,1790021.613874587,1514093.0385067333,1468686.3497537794
841,2019-05-08,1539658.8627794788,1670422.3875144143,1441571.4013962564,1588361.3651641011,1790223.277047072,1514223.6724961484,1467148.9680255004
842,2019-05-09,1532801.6083121991,1666374.2854754871,1435229.501494278,1584315.6635537096,1784108.640371818,1506119.9233689874,1465648.1402094509
843,2019-05-10,1541110.4587299582,1679114.8335207237,1442690.3050813922,1598157.5514953197,1799848.544227345,1512768.134235708,1467675.5404180232
844,2019-05-13,1505395.3781632804,1647000.1171726694,1404037.1268438713,1578168.0937277947,1761670.0538271389,1476767.1379095183,1451988.6588361976
845,2019-05-14,1521373.538283616,1655562.7751467007,1417034.4392791667,1580853.1556355192,1768981.7144173405,1488841.385850097,1457947.9496505572
846,2019-05-15,1528164.148574117,1664471.0365636314,1422316.4973830616,1585047.2162097592,1772483.5054818762,1495603.8302751295,1460221.014281697
847,2019-05-16,1544118.894028947,1682509.443748236,1443210.838757972,1592627.1674686116,1792260.8354876311,1508121.231531152,1467320.9234840283
848,2019-05-17,1538473.975913252,1681552.781890735,1433063.7283997997,1585088.1399063137,1790415.8652566103,1502366.9580514575,1462939.016707135
849,2019-05-20,1533998.7483025556,1685424.9526324132,1427576.326041406,1579953.4723827995,1796894.963572426,1497462.8874758468,1460995.7173185088
850,2019-05-21,1540573.189994222,1697282.320091241,1434519.2324870885,1587131.1419144012,1812588.0482738225,1508975.5345430113,1467595.7375474018
851,2019-05-22,1539786.3702014778,1691167.9163515079,1436868.4727076667,1591123.9854653515,1804423.6937743304,1503102.2440459335,1463482.07371209
852,2019-05-23,1525882.4405944597,1668445.601991108,1422543.251290842,1580902.2362581398,1783797.2354311638,1486416.7415600722,1454527.3497491498
853,2019-05-24,1530586.843262946,1673951.4177050616,1423642.9572249884,1576814.2278352708,1790661.6800786601,1491969.1986236866,1459763.482406983
854,2019-05-28,1518440.0079620993,1656307.344374425,1408954.3249591973,1565137.3001865821,1771598.5229470707,1478095.4589370235,1450997.8653721432
855,2019-05-29,1505580.4275337986,1648394.9356405034,1395002.1487762406,1550926.2897634604,1760570.003219725,1465187.408523465,1439434.1756132627
856,2019-05-30,1509576.4689350892,1653314.6505794714,1401875.1821874375,1565121.7710260418,1770871.0388712003,1467722.3001559083,1440822.8909077153
857,2019-05-31,1490649.5141480763,1633705.6701709018,1376180.3772876977,1553911.3645558276,1745059.111924571,1447030.5368054735,1426316.9583983845
858,2019-06-03,1495437.8594150466,1632039.8298687965,1374700.2663625104,1558939.573685617,1732416.612941783,1447306.9524046977,1426955.622711907
859,2019-06-04,1528124.5086381244,1661572.3723081842,1409024.9020711062,1580426.8091176976,1765014.7946486648,1477186.373929603,1446584.5529838377
860,2019-06-05,1544434.1343121112,1674372.3664888574,1423980.4229974775,1589617.197118765,1781882.8510827224,1489279.8695983517,1454126.3281316152
861,2019-06-06,1551540.1833942847,1683721.3639563834,1434757.7270246646,1607577.9947257459,1794404.7334002384,1499839.6971751524,1461462.469686959
862,2019-06-07,1565115.616930637,1704313.3269101228,1451936.985377577,1626073.6728202116,1816081.4514477795,1515192.2090663195,1472090.727262067
863,2019-06-10,1561960.3735057528,1709298.0195365935,1451833.2971771117,1604873.8401631883,1810242.8289267973,1519783.7603159011,1474911.2654116985
864,2019-06-11,1561793.614708303,1713100.910193584,1452773.9469438852,1612618.5762766856,1805202.6394044228,1518957.474707177,1472013.3191661085
865,2019-06-12,1564394.5898917476,1709074.5344133296,1449555.0231021936,1620700.4072156688,1798221.4235021756,1516410.3966432891,1469681.4746799287
866,2019-06-13,1572862.1013097547,1708890.7998121958,1454533.4901818295,1621214.9419345784,1803267.711424349,1522354.7556751487,1474820.9875449687
867,2019-06-14,1572320.89373691,1710849.4969168787,1449684.7157520903,1620672.7179112243,1804015.255076796,1521354.1015940665,1473570.445764905
868,2019-06-17,1571710.494041959,1707869.501916003,1452085.6186501428,1614526.1419865813,1807872.3902037384,1522690.6228371235,1478705.814614709
